"time","prcp","level","outflow","inflow","eventid"
"2016/5/8 8:00","1.7","152.67","244.8","418.9","2016050920"
"2016/5/8 11:00","1.7","152.66","503.6","445.6","2016050920"
"2016/5/8 14:00","4.8","152.65","487.2","429.2","2016050920"
"2016/5/8 17:00","1","152.66","547.4","605.4","2016050920"
"2016/5/8 20:00","2.5","152.72","237.9","586","2016050920"
"2016/5/8 23:00","4.5","152.76","322","554","2016050920"
"2016/5/9 2:00","1.1","152.84","192.7","656.9","2016050920"
"2016/5/9 5:00","9.2","152.95","4","642.4","2016050920"
"2016/5/9 8:00","8.1","153.06","120.6","763.7","2016050920"
"2016/5/9 11:00","9","153.13","525.7","937.4","2016050920"
"2016/5/9 14:00","5.4","153.37","114.8","1526","2016050920"
"2016/5/9 17:00","0.8","153.61","181.6","1593","2016050920"
"2016/5/9 20:00","0.1","153.86","156.4","1626.5","2016050920"
"2016/5/9 23:00","3.1","154.06","272.3","1453","2016050920"
"2016/5/10 2:00","8.2","154.24","315.2","1387.7","2016050920"
"2016/5/10 5:00","6.9","154.41","180.2","1193","2016050920"
"2016/5/10 8:00","9.3","154.58","265.9","1278.7","2016050920"
"2016/5/10 11:00","1.9","154.76","521.9","1594.3","2016050920"
"2016/5/10 14:00","0.1","154.92","455.5","1408.7","2016050920"
"2016/5/10 17:00","0.2","155.03","532.4","1190","2016050920"
"2016/5/10 20:00","","155.08","533.4","835.2","2016050920"
"2016/5/10 23:00","","155.12","538.1","779.5","2016050920"
"2016/5/11 2:00","","155.15","537.9","718.9","2016050920"
"2016/5/11 5:00","","155.21","196.6","558.8","2016050920"
"2016/5/11 8:00","","155.24","347.7","528.7","2016050920"
"2016/5/11 11:00","","155.23","528.9","468.5","2016050920"
"2016/5/11 14:00","","155.26","284.9","466","2016050920"
"2016/5/11 17:00","","155.24","513.9","393.3","2016050920"
"2016/5/11 20:00","","155.22","357.4","236.6","2016050920"
"2016/5/11 23:00","","155.21","419.2","358.9","2016050920"
"2016/5/12 2:00","","155.19","422.6","301.9","2016050920"
"2016/5/12 5:00","","155.24","4","305.8","2016050920"
"2016/5/12 8:00","","155.24","228.5","228.5","2016050920"
"2016/6/15 11:00","2.4","","","","2016061623"
"2016/6/15 14:00","3.5","","","","2016061623"
"2016/6/15 17:00","1","","","","2016061623"
"2016/6/15 20:00","0.2","151.18","0","171.8","2016061623"
"2016/6/15 23:00","5.5","151.19","137.4","194.7","2016061623"
"2016/6/16 2:00","3.6","151.23","16.3","245.3","2016061623"
"2016/6/16 5:00","9.2","151.28","0","286.3","2016061623"
"2016/6/16 8:00","8.5","151.32","27.3","256.4","2016061623"
"2016/6/16 11:00","5.6","151.35","214.5","386.2","2016061623"
"2016/6/16 14:00","4.4","151.44","0","515.3","2016061623"
"2016/6/16 17:00","7.8","151.56","152.1","839.2","2016061623"
"2016/6/16 20:00","5.9","151.71","0","858.9","2016061623"
"2016/6/16 23:00","0.9","151.88","0","973.4","2016061623"
"2016/6/17 2:00","0","152.03","0","861.2","2016061623"
"2016/6/17 5:00","0","152.15","0","696.3","2016061623"
"2016/6/17 8:00","0.1","152.22","195.2","601.4","2016061623"
"2016/6/17 11:00","1","152.25","357.8","531.9","2016061623"
"2016/6/17 14:00","2.3","152.32","0","406.3","2016061623"
"2016/6/17 17:00","0.2","152.39","49.8","455.9","2016061623"
"2016/6/17 20:00","0.1","152.46","0","406.2","2016061623"
"2016/6/17 23:00","0.3","152.5","144.1","376.1","2016061623"
"2016/6/18 2:00","0.1","152.53","134.1","308.1","2016061623"
"2016/6/18 5:00","1.8","152.58","0","290.2","2016061623"
"2016/6/18 8:00","19.7","152.62","112.4","344.5","2016061623"
"2016/6/18 11:00","10","152.63","362.8","420.9","2016061623"
"2016/6/18 14:00","0.5","152.73","75.8","656.2","2016061623"
"2016/6/18 17:00","0.4","152.86","179","933.4","2016061623"
"2016/6/18 20:00","0.1","153.01","0","871.2","2016061623"
"2016/6/18 23:00","0.2","153.13","62.9","768.6","2016061623"
"2016/6/19 2:00","0","153.22","138","667.2","2016061623"
"2016/6/19 5:00","0.1","153.31","0","529.2","2016061623"
"2016/6/19 8:00","1.4","153.39","0","470.5","2016061623"
"2016/6/19 11:00","0.3","153.43","228.6","463.7","2016061623"
"2016/6/19 14:00","0","153.43","362.6","362.7","2016061623"
"2016/6/19 17:00","0","153.44","256","314.9","2016061623"
"2016/9/14 11:00","0.97","149.39","182.2","126.5","2016091517"
"2016/9/14 14:00","1.17","149.39","170.6","170.6","2016091517"
"2016/9/14 17:00","2.36","149.38","185.4","129.7","2016091517"
"2016/9/14 20:00","7.08","149.41","31","198.2","2016091517"
"2016/9/14 23:00","12.15","149.45","62.3","285.2","2016091517"
"2016/9/15 2:00","11.6","149.52","145.7","536","2016091517"
"2016/9/15 5:00","9.76","149.63","4","617.2","2016091517"
"2016/9/15 8:00","16.92","149.82","23.5","1082.7","2016091517"
"2016/9/15 11:00","31.31","150.16","2.5","1909.6","2016091517"
"2016/9/15 14:00","36.45","150.94","21.1","4426.9","2016091517"
"2016/9/15 17:00","4.2","151.92","187.2","5793.8","2016091517"
"2016/9/15 20:00","3.16","152.38","184.1","2847.4","2016091517"
"2016/9/15 23:00","5.48","152.7","34","1891","2016091517"
"2016/9/16 2:00","1.65","152.92","4","1280.6","2016091517"
"2016/9/16 5:00","0.43","153.09","4","997.5","2016091517"
"2016/9/16 8:00","1.4","153.2","139.6","786.4","2016091517"
"2016/9/16 11:00","2.21","153.28","133","603.4","2016091517"
"2016/9/16 14:00","0","153.36","84.1","554.6","2016091517"
"2016/9/16 17:00","1.87","153.4","202.1","437.3","2016091517"
"2016/9/16 20:00","4.04","153.47","75.3","487","2016091517"
"2016/9/16 23:00","0.11","153.54","4","415.6","2016091517"
"2016/9/17 2:00","0.35","153.62","4","474.4","2016091517"
"2016/9/17 5:00","0","153.7","4","474.4","2016091517"
"2016/9/17 8:00","0","153.76","4","356.8","2016091517"
"2016/9/17 11:00","0.06","153.79","238.6","415.1","2016091517"
"2016/9/17 14:00","0.24","153.84","3.1","297.1","2016091517"
"2016/9/17 17:00","0.44","153.88","4","239.3","2016091517"
"2016/9/27 8:00","0","154.04","104","44.4","2016092817"
"2016/9/27 11:00","0","153.96","531.7","58.2","2016092817"
"2016/9/27 14:00","0.07","153.94","245.9","128.3","2016092817"
"2016/9/27 17:00","3","153.87","520.4","108.8","2016092817"
"2016/9/27 20:00","6.34","153.89","2.8","120.4","2016092817"
"2016/9/27 23:00","1.74","153.9","67.9","126.7","2016092817"
"2016/9/28 2:00","5.57","153.93","8.2","184.6","2016092817"
"2016/9/28 5:00","41.48","154.04","4","653.9","2016092817"
"2016/9/28 8:00","39.400002","154.25","94.1","1345.3","2016092817"
"2016/9/28 11:00","48.439999","154.91","541.7","4473.7","2016092817"
"2016/9/28 14:00","36.57","156.09","490.8","7612.1","2016092817"
"2016/9/28 17:00","23.35","157.32","855.6","8398.4","2016092817"
"2016/9/28 20:00","19.200001","158.32","1762.9","7977.1","2016092817"
"2016/9/28 23:00","10.01","159.1","1816.7","6712.6","2016092817"
"2016/9/29 2:00","11.87","159.63","1035.7","4398","2016092817"
"2016/9/29 5:00","14.82","159.93","1624.4","3527.5","2016092817"
"2016/9/29 8:00","12.82","160.35","1943.7","4636.4","2016092817"
"2016/9/29 11:00","8.35","160.57","2475.8","3889.1","2016092817"
"2016/9/29 14:00","2.32","160.59","2973.7","3102.1","2016092817"
"2016/9/29 17:00","2.19","160.48","3013.3","2306.7","2016092817"
"2016/9/29 20:00","0.14","160.3","2989.5","1833.2","2016092817"
"2016/9/29 23:00","0","160.07","2971.8","1494.2","2016092817"
"2016/9/30 2:00","0.54","159.87","2049.6","775.1","2016092817"
"2016/9/30 5:00","5.76","159.78","1477.4","906.5","2016092817"
"2016/9/30 8:00","7.16","159.69","1472.8","901.8","2016092817"
"2016/9/30 11:00","0.83","159.6","1473.4","902.6","2016092817"
"2016/9/30 14:00","0","159.51","1469.5","898.4","2016092817"
"2016/9/30 17:00","0","159.41","1465.1","830.7","2016092817"
"2016/9/30 20:00","0","159.3","1459.9","762.1","2016092817"
"2016/9/30 23:00","0","159.18","1455.4","694","2016092817"
"2016/10/1 2:00","0","159.04","1448.5","560.4","2016092817"
"2016/10/1 5:00","0","158.89","1440.9","497.9","2016092817"
"2016/10/1 8:00","0.07","158.73","1432.7","430","2016092817"
"2016/10/1 11:00","0.06","158.58","1427.1","487","2016092817"
"2016/10/1 14:00","0","158.41","1422.6","357.3","2016092817"
"2016/10/1 17:00","9.49","158.25","1414.9","412.3","2016092817"
"2016/10/1 20:00","0.82","158.1","1406.4","466.4","2016092817"
"2016/10/1 23:00","0","158.04","672.7","296.6","2016092817"
"2016/10/2 2:00","0","158.02","526","400.7","2016092817"
"2016/10/2 5:00","0.06","158","525.6","400.3","2016092817"
"2016/10/2 8:00","0","157.97","521.6","335.9","2016092817"
"2016/10/2 11:00","0","157.93","521.4","273.8","2016092817"
"2016/10/2 14:00","0","157.89","521.3","273.7","2016092817"
"2016/10/2 17:00","0","157.86","520.8","335.1","2016092817"
"2016/10/2 20:00","0","157.82","523.9","276.3","2016092817"
"2016/10/2 23:00","0","157.77","525.9","216.4","2016092817"
"2016/10/3 2:00","0","157.72","525.7","216.2","2016092817"
"2016/10/3 5:00","0","157.68","525.6","277.9","2016092817"
"2016/10/3 8:00","0","157.63","525.4","216","2016092817"
"2016/10/3 11:00","0","157.58","525.3","215.8","2016092817"
"2016/10/3 14:00","0.07","157.53","525.1","215.6","2016092817"
"2016/10/3 17:00","0.24","157.48","525.1","215.6","2016092817"
"2016/10/3 20:00","1.53","157.42","524.5","153.1","2016092817"
"2016/10/3 23:00","0.08","157.37","519","209.5","2016092817"
"2016/10/4 2:00","0.05","157.32","522.6","213.2","2016092817"
"2016/10/4 5:00","0","157.26","525.2","153.8","2016092817"
"2016/10/4 8:00","0","157.21","525.9","216.5","2016092817"
"2017/6/13 8:00","","149.94","44.4","434.7","2017061617"
"2017/6/13 11:00","0.41","149.99","85.4","364.1","2017061617"
"2017/6/13 14:00","2.28","150.05","0","338.1","2017061617"
"2017/6/13 17:00","11.48","150.12","141.1","536.4","2017061617"
"2017/6/13 20:00","12.14","150.25","0","734.3","2017061617"
"2017/6/13 23:00","1.1","150.39","43.5","834.4","2017061617"
"2017/6/14 2:00","2.26","150.53","8.7","799.5","2017061617"
"2017/6/14 5:00","1.96","150.67","0","790.8","2017061617"
"2017/6/14 8:00","2.65","150.79","40.6","718.3","2017061617"
"2017/6/14 11:00","0.85","150.85","177.7","516.7","2017061617"
"2017/6/14 14:00","1.34","150.95","0","564.8","2017061617"
"2017/6/14 17:00","2.33","151.03","25.3","479.5","2017061617"
"2017/6/14 20:00","3.19","151.09","185.1","528.7","2017061617"
"2017/6/14 23:00","0.69","151.13","185","414.1","2017061617"
"2017/6/15 2:00","0.47","151.18","185","471.3","2017061617"
"2017/6/15 5:00","0.11","151.22","185.1","414.2","2017061617"
"2017/6/15 8:00","4.15","151.25","185.1","356.9","2017061617"
"2017/6/15 11:00","2.46","151.26","384.1","441.3","2017061617"
"2017/6/15 14:00","2.8","151.31","119.5","405.8","2017061617"
"2017/6/15 17:00","3.62","151.34","184.3","356","2017061617"
"2017/6/15 20:00","2.11","151.37","184.4","356.2","2017061617"
"2017/6/15 23:00","0.75","151.43","184.4","527.9","2017061617"
"2017/6/16 2:00","1.81","151.5","54.6","455.5","2017061617"
"2017/6/16 5:00","12.22","151.58","0","458.1","2017061617"
"2017/6/16 8:00","8.28","151.69","41.7","671.5","2017061617"
"2017/6/16 11:00","9.41","151.78","365.5","880.8","2017061617"
"2017/6/16 14:00","7.5","151.98","80.8","1226","2017061617"
"2017/6/16 17:00","4.58","152.21","182.2","1515.4","2017061617"
"2017/6/16 20:00","0.61","152.43","182.4","1459","2017061617"
"2017/6/16 23:00","1.25","152.62","182.6","1285.2","2017061617"
"2017/6/17 2:00","0.32","152.79","28.4","1014.9","2017061617"
"2017/6/17 5:00","2.64","152.96","0","986.6","2017061617"
"2017/6/17 8:00","2.69","153.08","91.2","793.7","2017061617"
"2017/6/17 11:00","0.51","153.15","362.6","774.2","2017061617"
"2017/6/17 14:00","0.21","153.23","181.3","651.7","2017061617"
"2017/6/17 17:00","0.12","153.28","368.9","663","2017061617"
"2017/6/17 20:00","","153.29","369","427.8","2017061617"
"2017/6/17 23:00","","153.3","369","427.9","2017061617"
"2017/6/18 2:00","","153.32","369","486.7","2017061617"
"2017/6/18 5:00","","153.35","186.4","362.8","2017061617"
"2017/6/18 8:00","","153.38","162.9","339.3","2017061617"
"2017/6/18 11:00","","153.4","151.8","269.3","2017061617"
"2017/6/18 14:00","","153.42","173.8","291.4","2017061617"
"2017/6/18 17:00","","153.46","180.5","415.8","2017061617"
"2017/6/18 20:00","","153.5","65.5","300.7","2017061617"
"2017/6/18 23:00","","153.5","213.5","213.5","2017061617"
"2017/6/19 2:00","","153.55","57.1","351.1","2017061617"
"2017/7/4 14:00","0.07","154.44","145.7","324.4","2017070405"
"2017/7/4 17:00","0.59","154.45","273.7","333.2","2017070405"
"2017/7/4 20:00","16.63","154.45","360.1","360.1","2017070405"
"2017/7/4 23:00","22.47","154.52","362.1","779.2","2017070405"
"2017/7/5 2:00","1.01","154.64","400.6","1115.5","2017070405"
"2017/7/5 5:00","","154.77","359.7","1134.2","2017070405"
"2017/7/5 8:00","","154.86","393.1","929.2","2017070405"
"2017/7/5 11:00","","154.9","536.7","774.9","2017070405"
"2017/7/5 14:00","","154.9","537.5","537.5","2017070405"
"2017/7/5 17:00","","154.9","537.6","537.6","2017070405"
"2017/7/5 20:00","","154.9","537.4","537.4","2017070405"
"2017/7/5 23:00","","154.89","518.1","458.5","2017070405"
"2017/7/6 2:00","","154.9","359.4","418.9","2017070405"
"2017/7/6 5:00","","154.9","359.3","359.3","2017070405"
"2017/7/6 8:00","","154.89","411.8","352.2","2017070405"
"2017/7/6 11:00","","154.85","533.8","295.6","2017070405"
"2017/7/6 14:00","","154.84","489.1","429.4","2017070405"
"2018/5/30 14:00","1.67","150.36","4","173.5","2018053117"
"2018/5/30 17:00","1.12","150.41","15.4","297.9","2018053117"
"2018/5/30 20:00","5.6","150.51","25.9","590.7","2018053117"
"2018/5/30 23:00","5.82","150.65","4","794.8","2018053117"
"2018/5/31 2:00","5.78","150.75","60.4","625.3","2018053117"
"2018/5/31 5:00","0.19","150.81","3.5","342.4","2018053117"
"2018/5/31 8:00","1.73","150.87","4","342.9","2018053117"
"2018/5/31 11:00","6.62","150.94","4","399.4","2018053117"
"2018/5/31 14:00","14.95","151.04","4","571.9","2018053117"
"2018/5/31 17:00","4.33","151.22","4","1034.7","2018053117"
"2018/5/31 20:00","1.63","151.38","4","920.1","2018053117"
"2018/5/31 23:00","0.67","151.51","4","748.3","2018053117"
"2018/6/1 2:00","0.33","151.61","4","576.6","2018053117"
"2018/6/1 5:00","0.48","151.7","4","519.3","2018053117"
"2018/6/1 8:00","1.67","151.77","4","404.8","2018053117"
"2018/6/1 11:00","0.27","151.83","49.1","392.7","2018053117"
"2018/6/1 14:00","0.12","151.88","40.1","326.4","2018053117"
"2018/6/1 17:00","0.06","151.94","4","347.5","2018053117"
"2018/6/1 20:00","0.13","151.98","4","233","2018053117"
"2018/6/1 23:00","","","4","350.6","2018053117"
"2018/6/2 2:00","","","4","236.2","2018053117"
"2018/6/2 5:00","","","4","236.1","2018053117"
"2018/6/2 8:00","","","4","236.2","2018053117"
"2018/6/2 11:00","","","87","203","2018053117"
"2018/6/5 11:00","0.21","152.39","194.1","136.1","2018060608"
"2018/6/5 14:00","7.3","152.36","236.8","62.7","2018060608"
"2018/6/5 17:00","8.06","152.33","354.8","180.7","2018060608"
"2018/6/5 20:00","15.53","152.38","2.5","292.7","2018060608"
"2018/6/5 23:00","25.75","152.52","4","816.4","2018060608"
"2018/6/6 2:00","11.23","152.75","4","1338.7","2018060608"
"2018/6/6 5:00","3.96","153.05","4","1748.8","2018060608"
"2018/6/6 8:00","1.25","153.35","4","1768.1","2018060608"
"2018/6/6 11:00","6.49","153.58","4","1356.5","2018060608"
"2018/6/6 14:00","0.62","153.76","4","1062.3","2018060608"
"2018/6/6 17:00","0.06","153.93","4","1003.7","2018060608"
"2018/6/6 20:00","0.19","154.06","4","773.1","2018060608"
"2018/6/6 23:00","","154.17","4","659.3","2018060608"
"2018/6/7 2:00","","154.27","4","599.9","2018060608"
"2018/6/7 5:00","","154.35","4","480.6","2018060608"
"2018/6/7 8:00","","154.43","4","480.5","2018060608"
"2018/6/7 11:00","","154.45","327","446.1","2018060608"
"2018/6/7 14:00","","154.47","277.6","396.8","2018060608"
"2018/6/7 17:00","","154.47","352.6","352.6","2018060608"
"2018/6/7 20:00","","154.45","363.3","244.1","2018060608"
"2018/6/7 23:00","","154.42","409.6","230.9","2018060608"
"2018/6/8 2:00","","154.41","362.6","303.1","2018060608"
"2018/6/8 5:00","","154.39","362.6","243.4","2018060608"
"2018/6/8 8:00","","154.39","201.5","201.5","2018060608"
"2018/6/8 11:00","","154.38","277.5","217.9","2018060608"
"2018/6/8 14:00","","154.37","354.1","294.5","2018060608"
"2018/6/8 17:00","","154.35","351","231.9","2018060608"
"2018/6/8 20:00","","154.32","360.6","181.9","2018060608"
"2018/6/8 23:00","","154.3","306.5","187.4","2018060608"
"2019/2/19 23:00","","152.25","","","2019022120"
"2019/2/20 2:00","1.42","152.24","183.8","125.8","2019022120"
"2019/2/20 5:00","2.33","152.24","183.7","183.7","2019022120"
"2019/2/20 8:00","1.73","152.23","183.7","125.7","2019022120"
"2019/2/20 11:00","0.38","152.24","76.1","134.2","2019022120"
"2019/2/20 14:00","0.2","152.21","277.2","103.1","2019022120"
"2019/2/20 17:00","4.75","152.17","278.4","46.2","2019022120"
"2019/2/20 20:00","6.4","152.17","175.3","175.3","2019022120"
"2019/2/20 23:00","5.61","152.18","182.4","240.4","2019022120"
"2019/2/21 2:00","9.61","152.2","182.4","298.5","2019022120"
"2019/2/21 5:00","4.22","152.22","182.4","298.5","2019022120"
"2019/2/21 8:00","6.82","152.27","182.5","472.7","2019022120"
"2019/2/21 11:00","16.87","152.36","100.7","622.9","2019022120"
"2019/2/21 14:00","12.02","152.56","0","1160.5","2019022120"
"2019/2/21 17:00","6.76","152.86","0","1740.9","2019022120"
"2019/2/21 20:00","3.82","153.17","3","","2019022120"
"2019/2/21 23:00","3","153.44","4","1591.8","2019022120"
"2019/2/22 2:00","1.01","153.68","4","1415.2","2019022120"
"2019/2/22 5:00","1.15","153.85","4","1003.8","2019022120"
"2019/2/22 8:00","0.33","153.99","4","827.3","2019022120"
"2019/2/22 11:00","","154.11","129.1","843.2","2019022120"
"2019/2/22 14:00","","154.17","159.5","516.9","2019022120"
"2019/2/22 17:00","","154.22","172.6","470.5","2019022120"
"2019/2/22 20:00","","154.27","178.9","476.8","2019022120"
"2019/2/22 23:00","","154.32","179","476.9","2019022120"
"2019/2/23 2:00","","154.35","156.5","335.2","2019022120"
"2019/2/23 5:00","","154.4","2","299.8","2019022120"
"2019/2/23 8:00","","","60.5","358.3","2019022120"
"2019/2/23 11:00","0.07","154.43","470.7","351.5","2019022120"
"2019/2/23 14:00","0.06","154.39","","303","2019022120"
"2019/2/23 17:00","4.29","154.33","521","163.6","2019022120"
"2019/2/23 20:00","4.12","154.33","332.5","332.5","2019022120"
"2019/2/23 23:00","1.17","154.35","207.1","326.3","2019022120"
"2019/2/24 2:00","","154.34","354","294.4","2019022120"
"2019/2/24 5:00","0.26","154.35","180.6","240.2","2019022120"
"2019/2/24 8:00","0.21","154.37","177","296.1","2019022120"
"2019/2/24 11:00","0.75","154.39","180.5","299.7","2019022120"
"2019/2/24 14:00","0.31","154.4","180.6","240.1","2019022120"
"2019/2/24 17:00","0.2","154.41","265.2","324.9","2019022120"
"2019/2/24 20:00","","154.39","361.5","242.3","2019022120"
"2019/2/24 23:00","","154.37","360","240.8","2019022120"
"2019/2/25 2:00","","154.35","357.9","238.9","2019022120"
"2019/2/25 5:00","","154.33","357.9","238.7","2019022120"
"2019/2/25 8:00","","154.32","306.3","246.7","2019022120"
"2019/2/25 11:00","","154.29","453.5","274.7","2019022120"
"2019/2/25 14:00","","154.22","534.5","117.4","2019022120"
"2019/4/29 20:00","��","152","��","��","2019043014"
"2019/4/29 23:00","0.26","151.99","183.7","126.5","2019043014"
"2019/4/30 2:00","1.34","152","78.6","135.8","2019043014"
"2019/4/30 5:00","19.91","152.05","2.7","292.9","2019043014"
"2019/4/30 8:00","21.85","152.2","4","874.4","2019043014"
"2019/4/30 11:00","17.56","152.4","4","1164.6","2019043014"
"2019/4/30 14:00","3.11","152.7","4","1744.9","2019043014"
"2019/4/30 17:00","1.67","152.91","4","1222.6","2019043014"
"2019/4/30 20:00","3.71","153.07","3.8","937.8","2019043014"
"2019/4/30 23:00","1.46","153.2","0","764.3","2019043014"
"2019/5/1 2:00","3.33","153.31","0","646.9","2019043014"
"2019/5/1 5:00","1.66","153.41","0","588.1","2019043014"
"2019/5/1 8:00","0.22","153.5","0","529.2","2019043014"
"2019/5/1 11:00","","153.54","288.2","523.4","2019043014"
"2019/5/1 14:00","","153.56","305.2","422.8","2019043014"
"2019/5/1 17:00","","153.59","180.7","357.1","2019043014"
"2019/5/1 20:00","","153.63","180.2","415.4","2019043014"
"2019/5/1 23:00","","153.65","180.2","297.7","2019043014"
"2019/5/2 2:00","","153.66","180.2","239.1","2019043014"
"2019/5/2 5:00","","153.68","180.2","297.7","2019043014"
"2019/5/2 8:00","","153.7","180.2","297.9","2019043014"
"2019/5/2 11:00","","153.71","180.3","239.2","2019043014"
"2019/5/2 14:00","","153.71","180.3","180.3","2019043014"
"2019/5/2 17:00","","153.71","207.9","207.9","2019043014"
"2019/5/2 20:00","","153.69","360","242.3","2019043014"
"2019/5/2 23:00","","153.67","359.9","242.3","2019043014"
"2019/5/3 2:00","","153.64","352","175.6","2019043014"
"2019/5/3 5:00","","153.65","181.4","240.1","2019043014"
"2019/5/3 8:00","","153.65","182.7","182.7","2019043014"
"2019/6/12 17:00","0.62","152.03","412.9","180.8","2019061323"
"2019/6/12 20:00","0.68","152.01","350.6","234.5","2019061323"
"2019/6/12 23:00","1.98","151.98","368","195.4","2019061323"
"2019/6/13 2:00","1.42","151.97","226.6","169.4","2019061323"
"2019/6/13 5:00","5.83","151.97","184.5","184.5","2019061323"
"2019/6/13 8:00","15.69","151.96","247.8","190.6","2019061323"
"2019/6/13 11:00","6.46","151.92","548.5","319.4","2019061323"
"2019/6/13 14:00","14.87","151.92","516.2","516.2","2019061323"
"2019/6/13 17:00","12.49","151.96","550.7","779.8","2019061323"
"2019/6/13 20:00","5.56","152.13","284.5","1267.9","2019061323"
"2019/6/13 23:00","0.48","152.37","52.9","1445.7","2019061323"
"2019/6/14 2:00","0.07","152.58","50.9","1269.6","2019061323"
"2019/6/14 5:00","0.07","152.77","0","1102.6","2019061323"
"2019/6/14 8:00","0","152.88","175.5","813.8","2019061323"
"2019/6/14 11:00","0.06","152.99","37.3","675.6","2019061323"
"2019/6/14 14:00","0","153.04","264.6","557.8","2019061323"
"2019/6/14 17:00","0.34","153.09","249.3","543.4","2019061323"
"2019/6/14 20:00","","153.13","180.9","416.1","2019061323"
"2019/6/14 23:00","","153.14","346","404.8","2019061323"
"2019/6/15 2:00","","153.14","364.5","364.5","2019061323"
"2019/6/15 5:00","","153.15","251","309.8","2019061323"
"2019/6/15 8:00","","153.16","289.6","348.4","2019061323"
"2019/6/15 11:00","","153.13","483.4","307","2019061323"
"2019/6/15 14:00","","153.11","354.3","236.7","2019061323"
"2019/6/15 17:00","","153.11","364.9","364.9","2019061323"
"2019/6/15 20:00","","153.08","362.5","186.1","2019061323"
"2019/6/15 23:00","","153.06","365.3","247.7","2019061323"
"2019/6/16 2:00","","153.03","365.3","188.9","2019061323"
"2019/6/16 5:00","","153.01","365.2","247.5","2019061323"
"2019/6/16 8:00","","152.98","365.2","190.3","2019061323"
"2019/6/16 11:00","","152.93","511.4","221.2","2019061323"
"2019/6/16 14:00","","152.88","497.7","207.6","2019061323"
"2019/6/21 17:00","0.65","150.96","","","2019062323"
"2019/6/21 20:00","10.42","150.96","163.3","163.3","2019062323"
"2019/6/21 23:00","4.79","150.97","185.3","241.8","2019062323"
"2019/6/22 2:00","0.13","150.97","185.3","185.3","2019062323"
"2019/6/22 5:00","2.26","150.97","185.3","185.3","2019062323"
"2019/6/22 8:00","4.16","150.96","185.3","128.9","2019062323"
"2019/6/22 11:00","6.53","150.96","190.3","190.3","2019062323"
"2019/6/22 14:00","6.84","151","43.5","269.4","2019062323"
"2019/6/22 17:00","7.85","151.08","0","458.1","2019062323"
"2019/6/22 20:00","11.05","151.17","0","515.3","2019062323"
"2019/6/22 23:00","15.82","151.28","0","629.9","2019062323"
"2019/6/23 2:00","7.51","151.43","0","858.7","2019062323"
"2019/6/23 5:00","4.75","151.61","0","1030.7","2019062323"
"2019/6/23 8:00","6.27","151.83","12.5","1272.2","2019062323"
"2019/6/23 11:00","11.66","152.05","90.3","1353.9","2019062323"
"2019/6/23 14:00","10.84","152.25","16.5","1177","2019062323"
"2019/6/23 17:00","5.14","152.46","232.4","1451","2019062323"
"2019/6/23 20:00","1.14","152.71","223.7","1674.5","2019062323"
"2019/6/23 23:00","0.3","152.97","182.9","1691.7","2019062323"
"2019/6/24 2:00","","153.16","181.8","1296.7","2019062323"
"2019/6/24 5:00","","153.33","17.8","1017.4","2019062323"
"2019/6/24 8:00","","153.47","28.1","851.4","2019062323"
"2019/6/24 11:00","","153.56","274.3","803.5","2019062323"
"2019/6/24 14:00","","153.61","266.1","560.1","2019062323"
"2019/6/24 17:00","","153.63","369.6","487.2","2019062323"
"2019/6/24 20:00","","153.61","513.1","395.5","2019062323"
"2019/6/24 23:00","","153.62","366.4","425.2","2019062323"
"2019/6/25 2:00","","153.67","48.6","342.5","2019062323"
"2019/6/25 5:00","","153.73","0","352.8","2019062323"
"2019/6/25 8:00","","153.77","81.2","316.5","2019062323"
"2019/6/25 11:00","","153.75","421.9","304.3","2019062323"
"2019/6/25 14:00","","153.72","497.8","321.4","2019062323"
"2019/6/25 17:00","","153.69","537.4","361","2019062323"
"2019/6/25 20:00","","153.68","359.3","300.4","2019062323"
"2019/6/25 23:00","","153.68","252.8","252.8","2019062323"
"2019/7/3 8:00","0.22","152.97","211.7","269.7","2019070517"
"2019/7/3 11:00","0.48","152.92","487.9","197.6","2019070517"
"2019/7/3 14:00","3","152.89","276.8","102.7","2019070517"
"2019/7/3 17:00","8.12","152.88","365.7","307.7","2019070517"
"2019/7/3 20:00","7.61","152.88","369.2","369.2","2019070517"
"2019/7/3 23:00","3.39","152.9","370.6","486.5","2019070517"
"2019/7/4 2:00","4.2","152.95","206.7","496.9","2019070517"
"2019/7/4 5:00","8.24","153.06","0","643","2019070517"
"2019/7/4 8:00","2.37","153.15","47.6","576.7","2019070517"
"2019/7/4 11:00","2","153.24","182.9","712.1","2019070517"
"2019/7/4 14:00","5.68","153.34","183","771","2019070517"
"2019/7/4 17:00","0.23","153.46","208.8","914.5","2019070517"
"2019/7/4 20:00","3.87","153.53","359.9","771.4","2019070517"
"2019/7/4 23:00","2.57","153.6","357.7","769.3","2019070517"
"2019/7/5 2:00","2.15","153.68","97.4","567.7","2019070517"
"2019/7/5 5:00","17.61","153.78","47.9","636","2019070517"
"2019/7/5 8:00","11.66","153.9","78.4","784","2019070517"
"2019/7/5 11:00","3.84","154.03","363.7","1130.5","2019070517"
"2019/7/5 14:00","3.38","154.19","351.8","1305","2019070517"
"2019/7/5 17:00","7.62","154.36","537.3","1550.1","2019070517"
"2019/7/5 20:00","0.92","154.49","537.6","1312.1","2019070517"
